jd_tt,year,month,day,date_julian_cal,weekday,kind,umbral_mag,penumbral_mag,beta_deg,delta_t_s,umbral_duration_h,irish_site,moon_alt_deg,frac_umbral_visible,visible_from_ireland
1897334.28958,482,8,14,0482-08-14,6,partial umbral,0.3763,1.3794,0.8071,5757.0,2.19,,-90.0,0.0,False
1897482.67898,483,1,10,0483-01-10,1,penumbral,-0.5427,0.581,1.1579,5748.0,0.0,,,0.0,False
1897659.6446,483,7,6,0483-07-06,3,partial umbral,0.0382,1.0002,1.0342,5748.0,0.71,Clonmacnoise,10.9,1.0,True
1897688.93771,483,8,4,0483-08-04,4,penumbral,-0.8459,0.1214,1.525,5748.0,0.0,,,0.0,False
1897836.6477,483,12,30,0483-12-30,5,partial umbral,0.7144,1.8283,0.5487,5748.0,3.09,Clonmacnoise,60.3,1.0,True
1898014.30932,484,6,24,0484-06-24,0,total,1.35,2.3427,0.2859,5738.0,3.5,,-90.0,0.0,False
1898190.82544,484,12,18,0484-12-18,2,total,1.643,2.7048,0.1059,5738.0,3.71,Clonmacnoise,36.9,1.0,True
1898368.74756,485,6,14,0485-06-14,5,partial umbral,0.9366,1.9839,0.4681,5729.0,3.32,Clonmacnoise,7.3,0.16,True
1898545.30171,485,12,7,0485-12-07,6,partial umbral,0.4361,1.4448,0.7881,5729.0,2.29,Iona,20.6,0.92,True
1898693.2661,486,5,4,0486-05-04,0,penumbral,-1.0141,0.0791,1.3948,5719.0,0.0,,,0.0,False
1898722.88988,486,6,3,0486-06-03,2,penumbral,-0.5478,0.5394,1.171,5719.0,0.0,,,0.0,False
1898870.49941,486,10,28,0486-10-28,2,penumbral,-0.433,0.5653,1.2759,5719.0,0.0,,,0.0,False
1898899.9424,486,11,27,0486-11-27,4,penumbral,-0.714,0.2773,1.4484,5719.0,0.0,,,0.0,False
1899047.35043,487,4,23,0487-04-23,4,partial umbral,0.4259,1.4899,0.7165,5710.0,2.46,,-90.0,0.0,False
1899225.02953,487,10,18,0487-10-18,0,partial umbral,0.7308,1.7752,0.5919,5710.0,2.95,,-90.0,0.0,False
1899401.71021,488,4,12,0488-04-12,2,total,1.8404,2.8507,0.0167,5700.0,3.68,Clonmacnoise,25.3,0.88,True
1899579.27906,488,10,6,0488-10-06,4,total,1.6528,2.7504,0.0878,5700.0,3.86,Armagh,10.6,0.2,True
1899756.32507,489,4,1,0489-04-01,6,partial umbral,0.5266,1.4994,0.7568,5691.0,2.46,,-90.0,0.0,False
1899933.28436,489,9,25,0489-09-25,1,partial umbral,0.3359,1.4514,0.7272,5691.0,2.28,,-90.0,0.0,False
1900081.63758,490,2,21,0490-02-21,3,penumbral,-0.2652,0.7389,1.164,5681.0,0.0,,,0.0,False
1900111.02361,490,3,22,0490-03-22,4,penumbral,-0.7606,0.2167,1.4673,5681.0,0.0,,,0.0,False
1900257.7659,490,8,16,0490-08-16,4,penumbral,-0.5704,0.4732,1.2558,5681.0,0.0,,,0.0,False
1900287.33092,490,9,14,0490-09-14,5,penumbral,-0.8854,0.1959,1.3718,5681.0,0.0,,,0.0,False
1900436.08722,491,2,10,0491-02-10,0,partial umbral,0.943,2.0059,0.4653,5672.0,3.29,,-90.0,0.0,False
1900612.26104,491,8,5,0491-08-05,1,partial umbral,0.9138,1.9014,0.5287,5672.0,3.09,,-90.0,0.0,False
1900790.22627,492,1,30,0492-01-30,4,total,1.4179,2.5314,0.1987,5662.0,3.82,Iona,5.4,0.04,True
1900966.9469,492,7,25,0492-07-25,6,total,1.5137,2.4775,0.2125,5662.0,3.47,,-90.0,0.0,False
1901144.19519,493,1,18,0493-01-18,1,partial umbral,0.1518,1.2696,0.8212,5653.0,1.57,,-90.0,0.0,False
1901321.63173,493,7,15,0493-07-15,4,partial umbral,0.1313,1.1163,0.9546,5653.0,1.32,Clonmacnoise,13.1,1.0,True
1901468.71038,493,12,9,0493-12-09,4,penumbral,-0.5424,0.5023,1.2699,5653.0,0.0,,,0.0,False
1901498.31163,494,1,7,0494-01-07,5,penumbral,-0.9969,0.0769,1.4583,5643.0,0.0,,,0.0,False
1901646.63238,494,6,5,0494-06-05,0,partial umbral,0.1418,1.2037,0.858,5643.0,1.48,Clonmacnoise,13.9,1.0,True
1901823.25133,494,11,28,0494-11-28,1,partial umbral,0.8002,1.7989,0.5969,5643.0,2.9,Iona,13.2,0.4,True
1902000.71336,495,5,25,0495-05-25,4,total,1.5103,2.6014,0.1576,5634.0,3.89,Clonmacnoise,13.5,0.48,True
1902177.90465,495,11,18,0495-11-18,6,total,1.7341,2.7289,0.0808,5634.0,3.53,Clonmacnoise,13.5,0.32,True
1902354.76629,496,5,13,0496-05-13,1,partial umbral,0.765,1.836,0.5383,5624.0,3.15,Clonmacnoise,7.8,0.2,True
1902532.47434,496,11,6,0496-11-06,3,partial umbral,0.423,1.4576,0.7667,5624.0,2.32,Clonmacnoise,50.9,1.0,True
1902679.67045,497,4,3,0497-04-03,4,penumbral,-0.5333,0.4647,1.3039,5615.0,0.0,,,0.0,False
1902709.06666,497,5,2,0497-05-02,5,penumbral,-0.5351,0.4836,1.2647,5615.0,0.0,,,0.0,False
1902857.08615,497,9,27,0497-09-27,6,penumbral,-0.7509,0.3551,1.2737,5615.0,0.0,,,0.0,False
1902886.7881,497,10,27,0497-10-27,1,penumbral,-0.9974,0.0938,1.4286,5615.0,0.0,,,0.0,False
1903034.32423,498,3,23,0498-03-23,1,partial umbral,0.8493,1.8202,0.5809,5606.0,2.95,Armagh,7.0,0.12,True
1903211.07257,498,9,16,0498-09-16,3,partial umbral,0.5198,1.6284,0.641,5606.0,2.75,,-90.0,0.0,False
1903389.00795,499,3,13,0499-03-13,6,total,1.6215,2.6103,0.1433,5596.0,3.55,,-90.0,0.0,False
1903565.18817,499,9,5,0499-09-05,0,total,1.7811,2.8438,0.0331,5596.0,3.8,,-90.0,0.0,False
1903743.52774,500,3,2,0500-03-02,4,partial umbral,0.2018,1.2448,0.8635,5587.0,1.69,Clonmacnoise,40.7,1.0,True
1903919.6114,500,8,25,0500-08-25,5,partial umbral,0.4756,1.4786,0.7559,5587.0,2.42,Clonmacnoise,26.0,1.0,True
1904068.00584,501,1,20,0501-01-20,6,penumbral,-0.5718,0.5504,1.1717,5577.0,0.0,,,0.0,False
1904244.95877,501,7,16,0501-07-16,1,penumbral,-0.088,0.8762,1.1031,5577.0,0.0,,,0.0,False
1904274.26259,501,8,14,0501-08-14,2,penumbral,-0.7448,0.2244,1.4694,5577.0,0.0,,,0.0,False
1904421.98294,502,1,9,0502-01-09,3,partial umbral,0.7008,1.8111,0.5574,5568.0,3.07,,-90.0,0.0,False
1904599.61113,502,7,6,0502-07-06,6,total,1.21,2.2069,0.3591,5568.0,3.41,Clonmacnoise,12.6,1.0,True
1904776.17858,502,12,29,0502-12-29,0,total,1.6522,2.7099,0.1025,5568.0,3.7,,-90.0,0.0,False
1904954.02911,503,6,25,0503-06-25,3,total,1.0815,2.1329,0.3918,5558.0,3.48,,-90.0,0.0,False
1905130.66846,503,12,19,0503-12-19,5,partial umbral,0.4434,1.4497,0.7863,5558.0,2.31,Clonmacnoise,57.7,1.0,True
1905308.15544,504,6,13,0504-06-13,0,penumbral,-0.3929,0.6956,1.0934,5549.0,0.0,,,0.0,False
1905455.86183,504,11,8,0504-11-08,1,penumbral,-0.4523,0.5494,1.2835,5549.0,0.0,,,0.0,False
1905485.31242,504,12,7,0504-12-07,2,penumbral,-0.712,0.28,1.4465,5549.0,0.0,,,0.0,False
1905632.63512,505,5,4,0505-05-04,3,partial umbral,0.2973,1.3561,0.785,5539.0,2.09,Clonmacnoise,18.9,1.0,True
1905810.3758,505,10,28,0505-10-28,5,partial umbral,0.7005,1.7505,0.6046,5539.0,2.91,Armagh,34.3,1.0,True
1905987.01752,506,4,23,0506-04-23,0,total,1.7878,2.7926,0.0464,5530.0,3.66,,-90.0,0.0,False
1906164.60424,506,10,18,0506-10-18,3,total,1.6905,2.7934,0.0675,5530.0,3.87,Clonmacnoise,46.3,1.0,True
1906341.64716,507,4,13,0507-04-13,5,partial umbral,0.6357,1.6049,0.698,5520.0,2.65,Clonmacnoise,27.5,1.0,True
1906518.59723,507,10,7,0507-10-07,0,partial umbral,0.3913,1.5098,0.6995,5520.0,2.44,Clonmacnoise,41.4,1.0,True
1906666.97518,508,3,3,0508-03-03,1,penumbral,-0.3332,0.6704,1.1979,5511.0,0.0,,,0.0,False
1906696.35034,508,4,1,0508-04-01,2,penumbral,-0.6725,0.3036,1.4164,5511.0,0.0,,,0.0,False
1906843.07669,508,8,26,0508-08-26,2,penumbral,-0.6556,0.3877,1.3043,5511.0,0.0,,,0.0,False
1906872.64908,508,9,25,0508-09-25,4,penumbral,-0.8162,0.2656,1.3404,5511.0,0.0,,,0.0,False
1907021.41517,509,2,20,0509-02-20,5,partial umbral,0.885,1.9479,0.4936,5502.0,3.23,Clonmacnoise,34.1,1.0,True
1907197.58194,509,8,16,0509-08-16,0,partial umbral,0.8141,1.8018,0.5846,5502.0,2.96,Clonmacnoise,22.9,1.0,True
1907375.54569,510,2,10,0510-02-10,3,total,1.4652,2.5771,0.1755,5492.0,3.85,Clonmacnoise,50.2,1.0,True
1907552.26742,510,8,5,0510-08-05,4,total,1.6259,2.5922,0.1493,5492.0,3.5,,-90.0,0.0,False
1907729.52016,511,1,30,0511-01-30,0,partial umbral,0.1897,1.3034,0.8047,5482.0,1.74,Clonmacnoise,52.4,1.0,True
1907906.94137,511,7,26,0511-07-26,2,partial umbral,0.246,1.2357,0.8885,5482.0,1.79,,-90.0,0.0,False
1908054.06939,511,12,20,0511-12-20,2,penumbral,-0.5367,0.5045,1.2714,5482.0,0.0,,,0.0,False
1908083.6553,512,1,19,0512-01-19,4,penumbral,-0.9682,0.1003,1.4492,5473.0,0.0,,,0.0,False
1908231.90739,512,6,15,0512-06-15,5,penumbral,-0.0185,1.0465,0.9353,5473.0,0.0,,,0.0,False
1908408.62064,512,12,9,0512-12-09,0,partial umbral,0.7998,1.7974,0.5982,5473.0,2.9,Clonmacnoise,58.9,1.0,True
1908585.97826,513,6,4,0513-06-04,2,total,1.348,2.4388,0.2372,5464.0,3.81,,-90.0,0.0,False
1908763.27285,513,11,28,0513-11-28,4,total,1.7392,2.7359,0.0774,5464.0,3.53,Iona,21.0,0.6,True
1908940.04187,514,5,24,0514-05-24,6,partial umbral,0.9212,1.9882,0.4624,5454.0,3.36,,-90.0,0.0,False
1909117.831,514,11,18,0514-11-18,2,partial umbral,0.4275,1.4665,0.761,5454.0,2.34,Clonmacnoise,24.4,0.92,True
1909264.98556,515,4,14,0515-04-14,2,penumbral,-0.6304,0.3622,1.3616,5445.0,0.0,,,0.0,False
1909294.36342,515,5,13,0515-05-13,3,penumbral,-0.3921,0.6215,1.1948,5445.0,0.0,,,0.0,False
1909442.40225,515,10,8,0515-10-08,4,penumbral,-0.8114,0.2996,1.3003,5445.0,0.0,,,0.0,False
1909472.12531,515,11,7,0515-11-07,6,penumbral,-0.9844,0.1116,1.4173,5445.0,0.0,,,0.0,False
1909619.65227,516,4,3,0516-04-03,0,partial umbral,0.7543,1.7221,0.6348,5435.0,2.83,Clonmacnoise,31.0,1.0,True
1909796.38128,516,9,26,0516-09-26,1,partial umbral,0.4505,1.5612,0.6753,5435.0,2.58,Armagh,22.4,0.84,True
1909974.33758,517,3,23,0517-03-23,4,total,1.7084,2.6966,0.0955,5426.0,3.57,Armagh,12.1,0.28,True
1910150.50572,517,9,16,0517-09-16,6,total,1.8342,2.897,0.0059,5426.0,3.79,Clonmacnoise,34.4,1.0,True
1910328.84906,518,3,13,0518-03-13,2,partial umbral,0.2737,1.3168,0.8232,5416.0,1.96,Clonmacnoise,7.2,0.2,True
1910504.93933,518,9,5,0518-09-05,3,partial umbral,0.5627,1.566,0.7109,5416.0,2.59,,-90.0,0.0,False
1910653.32747,519,1,31,0519-01-31,4,penumbral,-0.611,0.509,1.1909,5407.0,0.0,,,0.0,False
1910830.27558,519,7,27,0519-07-27,6,penumbral,-0.2089,0.7583,1.1685,5407.0,0.0,,,0.0,False
1910859.59259,519,8,26,0519-08-26,1,penumbral,-0.6545,0.317,1.4193,5407.0,0.0,,,0.0,False
1911007.314,520,1,20,0520-01-20,1,partial umbral,0.6777,1.7835,0.5711,5398.0,3.02,Iona,22.4,0.72,True
1911184.91446,520,7,16,0520-07-16,4,total,1.0746,2.0764,0.4292,5398.0,3.31,,-90.0,0.0,False
1911361.52991,521,1,9,0521-01-09,6,total,1.6674,2.7203,0.0961,5388.0,3.7,Clonmacnoise,58.0,1.0,True
1911539.3109,521,7,5,0521-07-05,1,total,1.2241,2.28,0.3171,5388.0,3.61,,-90.0,0.0,False
1911716.03457,521,12,29,0521-12-29,3,partial umbral,0.4528,1.4564,0.7833,5388.0,2.32,,-90.0,0.0,False
1911893.42063,522,6,24,0522-06-24,5,penumbral,-0.2366,0.8534,1.0154,5379.0,0.0,,,0.0,False
1912041.22716,522,11,19,0522-11-19,6,penumbral,-0.4646,0.5402,1.2872,5379.0,0.0,,,0.0,False
1912070.68292,522,12,19,0522-12-19,1,penumbral,-0.7119,0.2803,1.4456,5379.0,0.0,,,0.0,False
1912217.91678,523,5,15,0523-05-15,1,partial umbral,0.1608,1.2148,0.858,5369.0,1.56,,-90.0,0.0,False
1912395.72593,523,11,9,0523-11-09,4,partial umbral,0.6804,1.7354,0.612,5369.0,2.88,Clonmacnoise,45.5,1.0,True
1912572.32195,524,5,3,0524-05-03,5,total,1.6641,2.6637,0.1142,5360.0,3.63,,-90.0,0.0,False
1912749.93363,524,10,28,0524-10-28,1,total,1.7184,2.8261,0.0523,5360.0,3.88,,-90.0,0.0,False
1912926.96628,525,4,23,0525-04-23,3,partial umbral,0.7515,1.7174,0.6352,5350.0,2.83,,-90.0,0.0,False
1913103.91568,525,10,17,0525-10-17,5,partial umbral,0.4359,1.5569,0.6774,5350.0,2.56,,-90.0,0.0,False
1913252.30753,526,3,14,0526-03-14,6,penumbral,-0.4109,0.5923,1.2367,5341.0,0.0,,,0.0,False
1913281.67282,526,4,13,0526-04-13,1,penumbral,-0.577,0.3984,1.3612,5341.0,0.0,,,0.0,False
1913428.39347,526,9,6,0526-09-06,0,penumbral,-0.7296,0.3134,1.3473,5341.0,0.0,,,0.0,False
1913457.97318,526,10,6,0526-10-06,2,penumbral,-0.7577,0.3243,1.3144,5341.0,0.0,,,0.0,False
1913606.73699,527,3,4,0527-03-04,4,partial umbral,0.8157,1.8786,0.5276,5332.0,3.15,Clonmacnoise,36.1,1.0,True
1913782.90843,527,8,27,0527-08-27,5,partial umbral,0.7256,1.714,0.6344,5332.0,2.83,,-90.0,0.0,False
1913960.8577,528,2,21,0528-02-21,1,total,1.5279,2.6378,0.145,5322.0,3.88,Clonmacnoise,21.6,0.48,True
1914137.59309,528,8,16,0528-08-16,3,total,1.7259,2.695,0.0927,5322.0,3.52,Clonmacnoise,22.3,1.0,True
1914314.83925,529,2,9,0529-02-09,5,partial umbral,0.2409,1.3499,0.7817,5313.0,1.94,Clonmacnoise,20.9,0.88,True
1914492.25469,529,8,5,0529-08-05,0,partial umbral,0.3513,1.3461,0.8277,5313.0,2.11,,-90.0,0.0,False
1914639.42671,529,12,30,0529-12-30,0,penumbral,-0.5355,0.5016,1.2755,5313.0,0.0,,,0.0,False
1914668.99479,530,1,29,0530-01-29,2,penumbral,-0.9293,0.1335,1.4348,5303.0,0.0,,,0.0,False
1914817.18233,530,6,26,0530-06-26,3,penumbral,-0.1767,0.892,1.0111,5303.0,0.0,,,0.0,False
1914993.98951,530,12,20,0530-12-20,5,partial umbral,0.7979,1.7938,0.6004,5303.0,2.89,,-90.0,0.0,False
1915171.24157,531,6,15,0531-06-15,0,total,1.1824,2.2732,0.3183,5294.0,3.7,,-90.0,0.0,False
1915348.64204,531,12,10,0531-12-10,3,total,1.7416,2.7398,0.0755,5294.0,3.53,Clonmacnoise,59.5,1.0,True
1915525.31651,532,6,3,0532-06-03,4,total,1.0807,2.1444,0.3843,5284.0,3.52,,-90.0,0.0,False
1915703.18927,532,11,28,0532-11-28,0,partial umbral,0.4272,1.47,0.758,5284.0,2.35,,-90.0,0.0,False
1915850.29697,533,4,24,0533-04-24,0,penumbral,-0.7362,0.2514,1.4242,5275.0,0.0,,,0.0,False
1915879.65927,533,5,24,0533-05-24,2,penumbral,-0.2456,0.7636,1.1225,5275.0,0.0,,,0.0,False
1916027.72411,533,10,19,0533-10-19,3,penumbral,-0.858,0.2575,1.3203,5275.0,0.0,,,0.0,False
1916057.46575,533,11,17,0533-11-17,4,penumbral,-0.9794,0.1208,1.4103,5275.0,0.0,,,0.0,False
1916204.97565,534,4,14,0534-04-14,5,partial umbral,0.6486,1.6137,0.6946,5266.0,2.67,,-90.0,0.0,False
1916381.69634,534,10,8,0534-10-08,0,partial umbral,0.3943,1.507,0.7034,5266.0,2.44,Clonmacnoise,37.4,1.0,True
1916559.66156,535,4,4,0535-04-04,3,total,1.8065,2.7942,0.0418,5256.0,3.6,Clonmacnoise,30.3,1.0,True
1916735.83037,535,9,27,0535-09-27,4,total,1.7715,2.8344,0.0382,5256.0,3.78,Clonmacnoise,15.8,0.36,True
1916914.16328,536,3,23,0536-03-23,0,partial umbral,0.3593,1.4027,0.776,5247.0,2.22,,-90.0,0.0,False
1917090.27393,536,9,15,0536-09-15,1,partial umbral,0.6364,1.6401,0.6727,5247.0,2.71,,-90.0,0.0,False
1917238.64394,537,2,11,0537-02-11,3,penumbral,-0.6605,0.4569,1.2153,5238.0,0.0,,,0.0,False
1917415.59589,537,8,7,0537-08-07,5,penumbral,-0.3219,0.6487,1.2291,5238.0,0.0,,,0.0,False
1917444.92742,537,9,5,0537-09-05,6,penumbral,-0.5744,0.3997,1.3746,5238.0,0.0,,,0.0,False
1917592.64194,538,1,31,0538-01-31,0,partial umbral,0.6472,1.748,0.5888,5228.0,2.96,Clonmacnoise,54.0,1.0,True
1917770.21993,538,7,27,0538-07-27,2,partial umbral,0.9452,1.9523,0.4955,5228.0,3.19,,-90.0,0.0,False
1917946.87839,539,1,20,0539-01-20,4,total,1.6902,2.7379,0.0857,5219.0,3.69,Clonmacnoise,23.3,0.56,True
1918124.5936,539,7,17,0539-07-17,0,total,1.3631,2.424,0.2445,5219.0,3.71,Clonmacnoise,14.9,1.0,True
1918301.39822,540,1,9,0540-01-09,1,partial umbral,0.4686,1.4689,0.7768,5209.0,2.35,Armagh,38.7,1.0,True
1918478.68797,540,7,5,0540-07-05,4,penumbral,-0.0846,1.0074,0.9397,5209.0,0.0,,,0.0,False
1918626.5932,540,11,30,0540-11-30,5,penumbral,-0.4753,0.5321,1.2899,5209.0,0.0,,,0.0,False
1918656.05102,540,12,29,0540-12-29,6,penumbral,-0.7065,0.2854,1.4415,5209.0,0.0,,,0.0,False
1918803.19851,541,5,25,0541-05-25,6,partial umbral,0.0229,1.0725,0.9321,5200.0,0.6,,-90.0,0.0,False
1918981.07796,541,11,19,0541-11-19,2,partial umbral,0.6654,1.7249,0.6169,5200.0,2.86,,-90.0,0.0,False
1919157.62426,542,5,15,0542-05-15,4,total,1.5339,2.5289,0.1859,5190.0,3.59,Clonmacnoise,16.7,1.0,True
1919335.26662,542,11,8,0542-11-08,6,total,1.7379,2.8498,0.0415,5190.0,3.89,Iona,19.0,0.44,True
1919512.28128,543,5,4,0543-05-04,1,partial umbral,0.8771,1.8403,0.5666,5181.0,2.99,,-90.0,0.0,False
1919689.24016,543,10,28,0543-10-28,3,partial umbral,0.4681,1.5909,0.6616,5181.0,2.64,Iona,5.4,0.08,True
1919837.63213,544,3,25,0544-03-25,5,penumbral,-0.5046,0.4986,1.2835,5172.0,0.0,,,0.0,False
1919866.98929,544,4,23,0544-04-23,6,penumbral,-0.4693,0.5058,1.2992,5172.0,0.0,,,0.0,False
1920013.71816,544,9,17,0544-09-17,6,penumbral,-0.7881,0.2548,1.3824,5172.0,0.0,,,0.0,False
1920043.30484,544,10,16,0544-10-16,0,penumbral,-0.7137,0.3683,1.2957,5172.0,0.0,,,0.0,False
1920192.05131,545,3,14,0545-03-14,2,partial umbral,0.732,1.7948,0.5687,5162.0,3.04,,-90.0,0.0,False
1920368.24064,545,9,6,0545-09-06,3,partial umbral,0.6486,1.6378,0.6779,5162.0,2.7,,-90.0,0.0,False
1920546.16383,546,3,3,0546-03-03,6,total,1.6027,2.7102,0.1086,5153.0,3.91,,-90.0,0.0,False
1920722.92302,546,8,27,0546-08-27,1,total,1.8161,2.7885,0.0415,5153.0,3.54,,-90.0,0.0,False
1920900.15351,547,2,20,0547-02-20,3,partial umbral,0.3039,1.4077,0.7531,5144.0,2.16,,-90.0,0.0,False
1921077.57104,547,8,17,0547-08-17,6,partial umbral,0.4488,1.4492,0.7712,5144.0,2.36,Clonmacnoise,21.9,1.0,True
1921224.78287,548,1,11,0548-01-11,6,penumbral,-0.5378,0.4948,1.2815,5134.0,0.0,,,0.0,False
1921254.3307,548,2,9,0548-02-09,0,penumbral,-0.8811,0.1756,1.4157,5134.0,0.0,,,0.0,False
1921402.45799,548,7,6,0548-07-06,1,penumbral,-0.3314,0.7413,1.0847,5134.0,0.0,,,0.0,False
1921579.35722,548,12,30,0548-12-30,3,partial umbral,0.7932,1.787,0.6043,5134.0,2.89,Armagh,34.3,1.0,True
1921756.50705,549,6,26,0549-06-26,6,total,1.0217,2.113,0.3971,5125.0,3.55,Clonmacnoise,12.8,0.72,True
1921934.01084,549,12,20,0549-12-20,1,total,1.7442,2.7434,0.0737,5125.0,3.54,,-90.0,0.0,False
1922110.59247,550,6,15,0550-06-15,3,total,1.2389,2.2996,0.3064,5116.0,3.64,Clonmacnoise,12.2,1.0,True
1922288.54779,550,12,10,0550-12-10,6,partial umbral,0.4253,1.4712,0.756,5116.0,2.35,Clonmacnoise,60.5,1.0,True
1922435.6061,551,5,6,0551-05-06,6,penumbral,-0.8477,0.1354,1.49,5106.0,0.0,,,0.0,False
1922464.95534,551,6,4,0551-06-04,0,penumbral,-0.0981,0.9071,1.049,5106.0,0.0,,,0.0,False
1922613.05023,551,10,30,0551-10-30,1,penumbral,-0.8947,0.2247,1.3358,5106.0,0.0,,,0.0,False
1922642.80704,551,11,29,0551-11-29,3,penumbral,-0.9765,0.127,1.4048,5106.0,0.0,,,0.0,False
1922790.29481,552,4,24,0552-04-24,3,partial umbral,0.5333,1.4963,0.7595,5097.0,2.46,,-90.0,0.0,False
1922967.0181,552,10,18,0552-10-18,5,partial umbral,0.3523,1.4663,0.7248,5097.0,2.31,,-90.0,0.0,False
1923144.98014,553,4,14,0553-04-14,1,total,1.8506,2.8384,0.0176,5088.0,3.61,,-90.0,0.0,False
1923321.16143,553,10,7,0553-10-07,2,total,1.7212,2.7839,0.0643,5088.0,3.76,,-90.0,0.0,False
1923499.47069,554,4,3,0554-04-03,5,partial umbral,0.4582,1.5021,0.7221,5078.0,2.48,Clonmacnoise,26.1,1.0,True
1923675.61482,554,9,27,0554-09-27,0,partial umbral,0.6973,1.7015,0.6412,5078.0,2.8,Clonmacnoise,38.6,1.0,True
1923823.95308,555,2,22,0555-02-22,1,penumbral,-0.7245,0.3898,1.2471,5069.0,0.0,,,0.0,False
1923853.65487,555,3,24,0555-03-24,3,penumbral,-1.0137,0.0815,1.4053,5069.0,0.0,,,0.0,False
1924000.92037,555,8,18,0555-08-18,3,penumbral,-0.4257,0.5488,1.2841,5069.0,0.0,,,0.0,False
1924030.26824,555,9,16,0555-09-16,4,penumbral,-0.5075,0.4693,1.337,5069.0,0.0,,,0.0,False
1924177.96431,556,2,11,0556-02-11,5,partial umbral,0.6039,1.6992,0.6131,5059.0,2.87,,-90.0,0.0,False
1924355.52863,556,8,7,0556-08-07,1,partial umbral,0.8244,1.8372,0.5567,5059.0,3.05,Clonmacnoise,19.6,1.0,True
1924532.22292,557,1,30,0557-01-30,2,total,1.7236,2.7656,0.0699,5050.0,3.69,Iona,4.8,0.04,True
1924709.87902,557,7,27,0557-07-27,5,total,1.4947,2.561,0.1761,5050.0,3.79,,-90.0,0.0,False
1924886.75967,558,1,20,0558-01-20,0,partial umbral,0.4899,1.4865,0.7673,5041.0,2.39,Clonmacnoise,41.5,1.0,True
1925063.9565,558,7,16,0558-07-16,2,partial umbral,0.0655,1.1597,0.8651,5041.0,1.05,,-90.0,0.0,False
1925211.96053,558,12,11,0558-12-11,3,penumbral,-0.4824,0.5271,1.2907,5041.0,0.0,,,0.0,False
1925241.41782,559,1,9,0559-01-09,4,penumbral,-0.6991,0.2922,1.4363,5031.0,0.0,,,0.0,False
1925388.47966,559,6,5,0559-06-05,4,penumbral,-0.1179,0.9278,1.0082,5031.0,0.0,,,0.0,False
1925566.43165,559,11,30,0559-11-30,0,partial umbral,0.6558,1.7192,0.6191,5031.0,2.86,Clonmacnoise,51.1,1.0,True
1925742.92572,560,5,25,0560-05-25,2,total,1.4,2.3911,0.2598,5022.0,3.52,,-90.0,0.0,False
1925920.60252,560,11,19,0560-11-19,5,total,1.7508,2.8662,0.0342,5022.0,3.89,Clonmacnoise,56.5,1.0,True
1926097.59468,561,5,15,0561-05-15,0,total,1.0057,1.9669,0.4959,5013.0,3.13,Clonmacnoise,17.1,1.0,True
1926274.56819,561,11,8,0561-11-08,2,partial umbral,0.4937,1.6178,0.6492,5013.0,2.69,Clonmacnoise,53.0,1.0,True
1926422.95189,562,4,5,0562-04-05,3,penumbral,-0.6069,0.3964,1.3346,5003.0,0.0,,,0.0,False
1926452.3027,562,5,4,0562-05-04,4,penumbral,-0.3565,0.6189,1.2342,5003.0,0.0,,,0.0,False
1926599.04904,562,9,28,0562-09-28,4,penumbral,-0.8351,0.2076,1.4116,5003.0,0.0,,,0.0,False
1926628.64162,562,10,28,0562-10-28,6,penumbral,-0.6787,0.4028,1.2816,5003.0,0.0,,,0.0,False
1926777.35835,563,3,25,0563-03-25,0,partial umbral,0.6341,1.6969,0.6168,4994.0,2.88,Armagh,13.9,0.4,True
1926953.57912,563,9,18,0563-09-18,2,partial umbral,0.5843,1.5745,0.7146,4994.0,2.59,Clonmacnoise,35.3,1.0,True
1927131.46238,564,3,13,0564-03-13,4,total,1.6936,2.7988,0.0644,4985.0,3.93,Clonmacnoise,35.9,1.0,True
1927308.25861,564,9,6,0564-09-06,6,total,1.8845,2.8604,0.0025,4985.0,3.54,,-90.0,0.0,False
1927485.46138,565,3,2,0565-03-02,1,partial umbral,0.382,1.4804,0.7171,4976.0,2.39,Clonmacnoise,37.2,1.0,True
1927662.89256,565,8,27,0565-08-27,4,partial umbral,0.5336,1.5398,0.7218,4976.0,2.54,,-90.0,0.0,False
1927810.13571,566,1,21,0566-01-21,4,penumbral,-0.5479,0.4797,1.2918,4966.0,0.0,,,0.0,False
1927839.66152,566,2,20,0566-02-20,6,penumbral,-0.8206,0.2297,1.3903,4966.0,0.0,,,0.0,False
1927987.73492,566,7,18,0566-07-18,0,penumbral,-0.4812,0.596,1.1556,4966.0,0.0,,,0.0,False
1928017.30014,566,8,16,0566-08-16,1,penumbral,-0.9607,0.099,1.4316,4966.0,0.0,,,0.0,False
1928164.72267,567,1,11,0567-01-11,2,partial umbral,0.7833,1.7746,0.611,4957.0,2.87,Clonmacnoise,50.8,1.0,True
1928341.77382,567,7,7,0567-07-07,4,partial umbral,0.8643,1.9564,0.4742,4957.0,3.36,,-90.0,0.0,False
1928519.37785,567,12,31,0567-12-31,6,total,1.7505,2.7501,0.07,4957.0,3.54,Armagh,42.1,1.0,True
1928695.8702,568,6,25,0568-06-25,1,total,1.3946,2.4528,0.2293,4948.0,3.73,,-90.0,0.0,False
1928873.90586,568,12,20,0568-12-20,4,partial umbral,0.4227,1.4712,0.7545,4948.0,2.35,Iona,12.9,0.44,True
