jd_tt,year,month,day,date_julian_cal,weekday,gamma,geo_sep_deg,delta_t_central_s,delta_t_sigma_s,Armagh_mag_central,Armagh_alt_central,Armagh_ut_central,Armagh_mag_max_over_dt,Armagh_mag_min_over_dt,Iona_mag_central,Iona_alt_central,Iona_ut_central,Iona_mag_max_over_dt,Iona_mag_min_over_dt,Clonmacnoise_mag_central,Clonmacnoise_alt_central,Clonmacnoise_ut_central,Clonmacnoise_mag_max_over_dt,Clonmacnoise_mag_min_over_dt,Bangor_mag_central,Bangor_alt_central,Bangor_ut_central,Bangor_mag_max_over_dt,Bangor_mag_min_over_dt,Jarrow_mag_central,Jarrow_alt_central,Jarrow_ut_central,Jarrow_mag_max_over_dt,Jarrow_mag_min_over_dt,Rome_mag_central,Rome_alt_central,Rome_ut_central,Rome_mag_max_over_dt,Rome_mag_min_over_dt,Constantinople_mag_central,Constantinople_alt_central,Constantinople_ut_central,Constantinople_mag_max_over_dt,Constantinople_mag_min_over_dt,Alexandria_mag_central,Alexandria_alt_central,Alexandria_ut_central,Alexandria_mag_max_over_dt,Alexandria_mag_min_over_dt,irish_mag_central,irish_mag_max_over_dt,irish_mag_min_over_dt
2134598.76345,1132,3,19,1132-03-19,6,1.4295,1.4273,1113.4,15.0,0.0437,-0.6,06:16,0.0956,0.0044,0.1141,-0.9,06:12,0.1413,0.0645,0.0,,,0.0224,0.0,0.085,-0.6,06:12,0.1294,0.05,0.1853,-0.8,05:54,0.1906,0.166,0.0935,3.0,05:24,0.095,0.0917,0.033,15.0,05:22,0.0391,0.0264,0.0,,,0.0,0.0,0.1141,0.1413,0.0645
2134745.41322,1132,8,12,1132-08-12,5,1.3222,1.2839,1113.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2134774.89509,1132,9,11,1132-09-11,0,-1.4007,1.3218,1113.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2134923.63191,1133,2,7,1133-02-07,2,-0.5794,0.5339,1110.2,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2135100.01665,1133,8,2,1133-08-02,3,0.5425,0.5498,1110.2,15.0,0.9628,49.9,11:25,0.9717,0.9534,1.064,48.2,11:25,1.0641,1.064,0.9247,50.4,11:23,0.9349,0.9147,0.9784,49.9,11:25,0.9893,0.9679,1.0645,50.7,11:31,1.0646,1.0645,0.8797,62.2,12:05,0.8989,0.8605,0.9449,51.1,12:27,0.9642,0.9247,0.9587,50.1,12:47,0.9806,0.9378,1.064,1.0641,1.064
2135277.65912,1134,1,27,1134-01-27,6,0.117,0.1049,1106.9,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2135454.72848,1134,7,23,1134-07-23,1,-0.1913,0.1942,1106.9,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.259,3.4,03:34,0.2712,0.2465,0.0,0.0,0.0
2135631.65482,1135,1,16,1135-01-16,3,0.7995,0.7315,1103.7,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2135809.35317,1135,7,12,1135-07-12,5,-0.9681,0.944,1103.7,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2135956.36573,1135,12,6,1135-12-06,5,-1.3502,1.3402,1103.7,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2135985.90188,1136,1,5,1136-01-05,0,1.4385,1.3879,1100.5,15.0,0.1461,0.5,08:56,0.15,0.1417,0.1596,-0.2,09:00,0.1633,0.1555,0.1337,0.3,08:54,0.1382,0.129,0.1512,1.0,08:58,0.1551,0.1473,0.1647,2.7,09:00,0.1675,0.1617,0.068,18.5,08:58,0.068,0.0676,0.0113,26.1,09:20,0.0183,0.0036,0.0,,,0.0,0.0,0.1596,0.1633,0.1555
2136134.16161,1136,6,1,1136-06-01,1,0.9787,0.8863,1100.5,15.0,0.3941,33.4,16:40,0.4029,0.3852,0.4304,33.6,16:36,0.4387,0.422,0.3662,34.0,16:42,0.3754,0.3569,0.4065,32.8,16:40,0.4153,0.3976,0.4417,30.1,16:42,0.4506,0.4327,0.3353,14.8,17:08,0.3461,0.3243,0.4556,3.7,17:04,0.465,0.4459,0.2429,-0.8,17:00,0.2532,0.2162,0.4304,0.4387,0.422
2136310.98252,1136,11,25,1136-11-25,3,-0.656,0.6702,1100.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2136488.18763,1137,5,21,1137-05-21,5,0.223,0.2006,1097.3,15.0,0.227,26.6,17:17,0.2349,0.219,0.1904,26.7,17:15,0.1978,0.1829,0.2541,27.1,17:19,0.2622,0.246,0.2153,26.0,17:17,0.2232,0.2073,0.1833,23.3,17:19,0.1912,0.1754,0.3118,8.4,17:37,0.3216,0.3021,0.1886,-0.8,17:23,0.2067,0.1577,0.0,,,0.0496,0.0,0.2541,0.2622,0.246
2136665.62511,1137,11,15,1137-11-15,1,0.0113,0.0113,1097.3,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2136842.32511,1138,5,10,1138-05-10,2,-0.5446,0.5086,1094.1,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2137020.10029,1138,11,4,1138-11-04,5,0.7364,0.7012,1094.1,15.0,0.5857,13.1,14:22,0.586,0.5855,0.5703,11.5,14:20,0.5705,0.5702,0.5942,14.4,14:22,0.5945,0.5942,0.5832,12.6,14:22,0.5838,0.583,0.5836,10.4,14:28,0.5849,0.5824,0.79,7.6,15:04,0.7961,0.7837,0.611,-0.7,14:50,0.6988,0.549,0.6262,-0.9,15:06,0.6884,0.536,0.5942,0.5945,0.5942
2137167.39965,1139,3,31,1139-03-31,5,1.3272,1.3379,1090.9,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2137196.75685,1139,4,30,1139-04-30,0,-1.2615,1.2441,1090.9,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2137344.54186,1139,9,25,1139-09-25,1,-1.5037,1.3492,1090.9,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2137374.27911,1139,10,24,1139-10-24,2,1.4862,1.3483,1090.9,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2137522.0894,1140,3,20,1140-03-20,3,0.6136,0.6253,1087.8,15.0,0.9583,31.6,14:46,0.9664,0.952,0.9119,30.0,14:46,0.918,0.9043,0.9773,32.9,14:46,0.9832,0.9693,0.957,30.8,14:48,0.9623,0.9499,0.9703,28.5,14:52,0.9756,0.9642,0.6523,24.3,15:12,0.6567,0.6477,0.5915,10.6,15:22,0.5925,0.5909,0.2795,9.4,15:28,0.2799,0.2794,0.9773,0.9832,0.9693
2137698.54872,1140,9,13,1140-09-13,5,-0.7819,0.7127,1087.8,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2137876.722,1141,3,10,1141-03-10,1,-0.0973,0.0958,1084.6,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2138052.79741,1141,9,2,1141-09-02,2,-0.0133,0.0128,1084.6,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.2285,4.7,05:12,0.231,0.2258,0.2709,17.5,05:14,0.271,0.2706,0.5651,18.1,05:08,0.5652,0.5648,0.0,0.0,0.0
2138231.11449,1142,2,27,1142-02-27,5,-0.8613,0.803,1081.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2138407.343,1142,8,22,1142-08-22,6,0.7145,0.7193,1081.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0095,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0095,0.0
2138555.42812,1143,1,17,1143-01-17,0,1.4217,1.2759,1078.3,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2138732.73346,1143,7,14,1143-07-14,3,-1.1193,1.1273,1078.3,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2138762.03992,1143,8,12,1143-08-12,4,1.4088,1.4361,1078.3,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2138909.472,1144,1,6,1144-01-06,4,0.7077,0.6563,1075.2,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2139087.30259,1144,7,2,1144-07-02,0,-0.3949,0.379,1075.2,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2139263.80586,1144,12,26,1144-12-26,2,-0.0197,0.0193,1075.2,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2139441.58514,1145,6,22,1145-06-22,5,0.3907,0.3565,1072.1,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2139618.38794,1145,12,15,1145-12-15,6,-0.6892,0.702,1072.1,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2139795.63127,1146,6,11,1146-06-11,2,1.1641,1.0444,1069.0,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0357,-0.9,02:29,0.0781,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2139943.56505,1146,11,6,1146-11-06,3,1.3674,1.3539,1069.0,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2139973.04001,1146,12,5,1146-12-05,4,-1.3506,1.3665,1069.0,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2140120.22816,1147,5,1,1147-05-01,4,-0.8662,0.8215,1065.9,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2140297.96592,1147,10,26,1147-10-26,0,0.7207,0.6752,1065.9,15.0,0.8758,13.6,09:35,0.8893,0.8641,0.9157,12.2,09:35,0.9264,0.9032,0.8433,13.7,09:33,0.8561,0.8305,0.8922,13.8,09:35,0.9039,0.879,0.9402,15.2,09:39,0.952,0.9274,0.8952,32.1,09:57,0.9136,0.8767,0.8423,33.9,10:25,0.8586,0.8264,0.9595,42.4,10:41,0.9596,0.9422,0.9157,0.9264,0.9032
2140474.73461,1148,4,20,1148-04-20,2,-0.0769,0.0768,1062.8,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2140652.06797,1148,10,14,1148-10-14,4,0.023,0.0207,1062.8,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2140829.41947,1149,4,9,1149-04-09,6,0.6482,0.6616,1059.7,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2141006.04718,1149,10,3,1149-10-03,1,-0.6803,0.6153,1059.7,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2141154.65717,1150,3,1,1150-03-01,3,-1.2834,1.2451,1056.6,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2141184.0914,1150,3,30,1150-03-30,4,1.3869,1.3811,1056.6,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2141330.72793,1150,8,24,1150-08-24,4,1.3729,1.3376,1056.6,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2141360.21647,1150,9,22,1150-09-22,5,-1.3569,1.2845,1056.6,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2141508.95818,1151,2,18,1151-02-18,0,-0.607,0.5579,1053.6,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2141685.33741,1151,8,13,1151-08-13,1,0.6027,0.6118,1053.6,15.0,0.2389,-0.8,19:48,0.2605,0.1944,0.2665,-0.7,19:52,0.2755,0.2515,0.2439,-0.8,19:50,0.2656,0.1991,0.2137,-0.7,19:44,0.2523,0.181,0.0609,-0.7,19:28,0.1287,0.012,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.2665,0.2755,0.2515
2141862.98106,1152,2,7,1152-02-07,4,0.095,0.0852,1050.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0274,32.5,12:39,0.0459,0.009,0.2787,24.8,12:57,0.2952,0.2619,0.5107,31.2,12:57,0.5299,0.4912,0.0,0.0,0.0
2142040.04497,1152,8,2,1152-08-02,6,-0.1253,0.127,1050.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2142216.98885,1153,1,26,1153-01-26,1,0.7837,0.7186,1047.5,15.0,0.7459,18.4,11:58,0.7557,0.7364,0.7362,16.5,12:00,0.7454,0.7272,0.7419,19.1,11:54,0.7517,0.7324,0.7515,18.2,12:00,0.7614,0.7419,0.7837,18.3,12:06,0.7943,0.7732,0.843,30.1,12:20,0.8605,0.8253,0.5931,23.3,12:44,0.6106,0.5758,0.3702,30.9,12:40,0.3907,0.3499,0.7515,0.7614,0.7419
2142394.6545,1153,7,23,1153-07-23,4,-0.8999,0.8746,1047.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2142541.73036,1153,12,17,1153-12-17,4,-1.3486,1.3418,1047.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2142571.25561,1154,1,15,1154-01-15,5,1.4276,1.3814,1044.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2142719.43166,1154,6,12,1154-06-12,6,1.0654,0.9631,1044.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2142896.35171,1154,12,6,1154-12-06,1,-0.6593,0.6737,1044.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2143073.4566,1155,6,1,1155-06-01,3,0.3083,0.2777,1041.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2143250.98852,1155,11,26,1155-11-26,6,0.0061,0.0061,1041.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2143427.61141,1156,5,21,1156-05-21,1,-0.4656,0.4363,1038.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2143605.44743,1156,11,14,1156-11-14,3,0.7289,0.692,1038.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2143752.72419,1157,4,11,1157-04-11,4,1.3769,1.3904,1035.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0386,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0979,-0.7,04:57,0.1454,0.0612,0.0,,,0.002,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0386,0.0
2143782.06437,1157,5,10,1157-05-10,5,-1.191,1.1781,1035.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2143929.85064,1157,10,5,1157-10-05,6,-1.5395,1.3807,1035.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2143959.60682,1157,11,4,1157-11-04,1,1.4712,1.3324,1035.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2144107.42183,1158,3,31,1158-03-31,1,0.6617,0.6737,1032.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2144283.85827,1158,9,24,1158-09-24,3,-0.8221,0.751,1032.4,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2144462.05182,1159,3,21,1159-03-21,6,-0.0558,0.0548,1029.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.069,33.7,14:17,0.0761,0.0615,0.1639,20.6,14:29,0.1669,0.1606,0.468,20.7,14:35,0.4707,0.4647,0.0,0.0,0.0
2144638.1182,1159,9,13,1159-09-13,0,-0.0589,0.0566,1029.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2144816.43302,1160,3,9,1160-03-09,3,-0.8259,0.7677,1026.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2144992.67165,1160,9,2,1160-09-02,5,0.6636,0.6695,1026.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2145140.7538,1161,1,28,1161-01-28,6,1.4377,1.2911,1023.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2145318.04501,1161,7,24,1161-07-24,1,-1.1893,1.1953,1023.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
2145347.36564,1161,8,22,1161-08-22,2,1.3564,1.3817,1023.5,15.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
